"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","NAICS_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000352289","RCRAINFO","SCD991279456","SQG","332991","PRIMARY","BALL AND ROLLER BEARING MANUFACTURING."
"110000352289","TRIS","29151KYDNC3CORP","TRI REPORTER","332991","PRIMARY","BALL AND ROLLER BEARING MANUFACTURING."
"110000352298","AIR","SC00021400098","AIR MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000352298","AIRS/AFS","4508500098","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110000352298","TRIS","29151NTRLK1925C","TRI REPORTER","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110000352298","RCRAINFO","SCD987566981","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110000352298","AIR","SC00021400098","AIR MINOR","332999","PRIMARY","ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING."
"110000352298","AIR","SC00021400098","AIR MINOR","331221","PRIMARY","ROLLED STEEL SHAPE MANUFACTURING."
"110000352323","AIRS/AFS","4508500010","AIR MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000352323","RCRAINFO","SCD042634121","VSQG","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000352323","EIS","4762611","HAZARDOUS AIR POLLUTANT MAJOR","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000352323","TRIS","29151VBWLL602FU","TRI REPORTER","337122","PRIMARY","NONUPHOLSTERED WOOD HOUSEHOLD FURNITURE MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","TSD","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000352332","AIRS/AFS","4508500007","AIR SYNTHETIC MINOR","335911","PRIMARY","STORAGE BATTERY MANUFACTURING."
"110000352332","SC-EFIS","SC0000048711","STATE MASTER","335911","UNKNOWN","STORAGE BATTERY MANUFACTURING."
"110000352332","TRIS","29151XDBTT2315C","TRI REPORTER","335911","PRIMARY","STORAGE BATTERY MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","TRANSPORTER","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","VSQG","335912","PRIMARY","PRIMARY BATTERY MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","TRANSPORTER","335911","SECONDARY","STORAGE BATTERY MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","VSQG","335911","SECONDARY","STORAGE BATTERY MANUFACTURING."
"110000352332","RCRAINFO","SCD041388554","TSD","335911","SECONDARY","STORAGE BATTERY MANUFACTURING."
"110000352341","AIR","SC00021400125","AIR MINOR","332721","PRIMARY","PRECISION TURNED PRODUCT MANUFACTURING."
"110000352341","AIR","SC00021400125","AIR MINOR","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000352341","AIRS/AFS","4508500125","AIR MINOR","333120","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING."
"110000352341","RCRAINFO","SCR000006270","LQG","332721","SECONDARY","PRECISION TURNED PRODUCT MANUFACTURING."
"110000352341","OSHA-OIS","317890648","OSHA ESTABLISHMENT","333613","PRIMARY","MECHANICAL POWER TRANSMISSION EQUIPMENT MANUFACTURING."
"110000352341","TRIS","29153CTRPL1355N","TRI REPORTER","332721","PRIMARY","PRECISION TURNED PRODUCT MANUFACTURING."
"110000352341","RCRAINFO","SCR000006270","LQG","33312","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING"
"110000352378","EIS","3793311","HAZARDOUS AIR POLLUTANT MAJOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352378","TRIS","29169KLNRN841WI","TRI REPORTER","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352378","RCRAINFO","SCD982167983","UNSPECIFIED UNIVERSE","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352387","TRIS","29170KNGST3401P","TRI REPORTER","332116","PRIMARY","METAL STAMPING."
"110000352396","TRIS","29171RSTLB901FR","TRI REPORTER","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000352396","AIRS/AFS","4506300062","AIR MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000352396","AIR","SC00015600062","AIR MINOR","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000352396","RCRAINFO","SCD065047854","SQG","325510","PRIMARY","PAINT AND COATING MANUFACTURING."
"110000352412","RCRAINFO","SCD084706761","UNSPECIFIED UNIVERSE","33312","PRIMARY","CONSTRUCTION MACHINERY MANUFACTURING"
"110000352412","EIS","4054811","AIR SYNTHETIC MINOR","333924","PRIMARY","INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING."
"110000352412","AIRS/AFS","4506300086","AIR SYNTHETIC MINOR","333924","PRIMARY","INDUSTRIAL TRUCK, TRACTOR, TRAILER, AND STACKER MACHINERY MANUFACTURING."
"110000352430","AIRS/AFS","4503900014","AIR MAJOR","336211","PRIMARY","MOTOR VEHICLE BODY MANUFACTURING."
"110000352449","RMP","100000045426","RMP REPORTER","326211","UNKNOWN","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000352449","RCRAINFO","SCD003355203","VSQG","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000352449","AIR","SC00010000005","AIR SYNTHETIC MINOR","314992","PRIMARY","TIRE CORD AND TIRE FABRIC MILLS."
"110000352449","AIRS/AFS","4503900005","AIR SYNTHETIC MINOR","314992","PRIMARY","TIRE CORD AND TIRE FABRIC MILLS."
"110000352458","RCRAINFO","SCD003339447","UNSPECIFIED UNIVERSE","325188","SECONDARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110000352458","RCRAINFO","SCD003339447","UNSPECIFIED UNIVERSE","32511","PRIMARY","PETROCHEMICAL MANUFACTURING"
"110000352458","TRIS","29201CRDNL2010S","TRI REPORTER","325188","PRIMARY","ALL OTHER BASIC INORGANIC CHEMICAL MANUFACTURING."
"110000352467","RMP","100000114538","RMP REPORTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352467","TRIS","29201LNDCH750GR","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352467","EIS","2859411","AIR MINOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352467","AIR","SC00019000085","AIR MINOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352467","AIRS/AFS","4507900085","AIR MINOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000352467","AIR","SC00019000085","AIR MINOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000352476","AIRS/AFS","4507900045","AIR MINOR","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352476","EIS","9180411","AIR MINOR","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352476","RCRAINFO","SCD980839823","UNSPECIFIED UNIVERSE","49311","SECONDARY","GENERAL WAREHOUSING AND STORAGE"
"110000352476","AIR","SC00019000045","AIR - NOT APPLICABLE","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352476","TRIS","29201SHLND729MA","TRI REPORTER","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352476","RCRAINFO","SCD980839823","UNSPECIFIED UNIVERSE","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352494","AIRS/AFS","4507900040","AIR MAJOR","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352494","EIS","6654511","AIR SYNTHETIC MINOR","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352494","RCRAINFO","SCD047555453","LQG","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352494","TRIS","29202CNSLD650RO","TRI REPORTER","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352494","RCRAINFO","SCD047555453","TRANSPORTER","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352494","AIR","SC00019000040","AIR SYNTHETIC MINOR","332812","PRIMARY","METAL COATING, ENGRAVING (EXCEPT JEWELRY AND SILVERWARE), AND ALLIED SERVICES TO MANUFACTURERS."
"110000352500","RCRAINFO","SCD982168049","UNSPECIFIED UNIVERSE","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352500","EIS","8337711","HAZARDOUS AIR POLLUTANT MAJOR","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352500","TRIS","29202KLNRN1225H","TRI REPORTER","332312","PRIMARY","FABRICATED STRUCTURAL METAL MANUFACTURING."
"110000352528","TRIS","29203TLNTC6925N","TRI REPORTER","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000352528","AIRS/AFS","4507900131","AIR MINOR","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000352528","RCRAINFO","SCD059614255","VSQG","312111","PRIMARY","SOFT DRINK MANUFACTURING."
"110000352537","SC-EFIS","SC0000052721","STATE MASTER","322222","UNKNOWN","COATED AND LAMINATED PAPER MANUFACTURING."
"110000352537","TRIS","29205NCHRC2000S","TRI REPORTER","322222","PRIMARY","COATED AND LAMINATED PAPER MANUFACTURING."
"110000352537","RCRAINFO","SCD003344843","OTHER HAZARDOUS WASTE ACTIVITIES","32222","PRIMARY","PAPER BAG AND COATED AND TREATED PAPER MANUFACTURING"
"110000352537","AIRS/AFS","4507900033","AIR MAJOR","322222","PRIMARY","COATED AND LAMINATED PAPER MANUFACTURING."
"110000352555","TRIS","29209SQRDC8821G","TRI REPORTER","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000352555","AIRS/AFS","4507900037","AIR MINOR","335314","PRIMARY","RELAY AND INDUSTRIAL CONTROL MANUFACTURING."
"110000352555","AIR","SC00019000037","AIR - NOT APPLICABLE","335314","PRIMARY","RELAY AND INDUSTRIAL CONTROL MANUFACTURING."
"110000352555","AIR","SC00019000037","AIR - NOT APPLICABLE","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000352555","RCRAINFO","SCD058753351","VSQG","335313","PRIMARY","SWITCHGEAR AND SWITCHBOARD APPARATUS MANUFACTURING."
"110000352564","AIRS/AFS","4506300003","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352564","TRIS","29212MCMKN2000N","TRI REPORTER","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352564","RCRAINFO","SCD000822189","SQG","221112","SECONDARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352564","CAMDBS","3287","AIR PROGRAM","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352564","EIS","4041111","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352564","SC-EFIS","SC0000092702","STATE MASTER","333131","UNKNOWN","MINING MACHINERY AND EQUIPMENT MANUFACTURING."
"110000352564","RCRAINFO","SCD000822189","SQG","221111","PRIMARY","HYDROELECTRIC POWER GENERATION."
"110000352564","AIR","SC00015600003","AIR MAJOR","221112","PRIMARY","FOSSIL FUEL ELECTRIC POWER GENERATION."
"110000352582","TRIS","29223CRBDL777CL","TRI REPORTER","332117","PRIMARY","POWDER METALLURGY PART MANUFACTURING."
"110000352582","AIRS/AFS","4507900156","AIR MINOR","332813","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING."
"110000352582","RCRAINFO","SCD987588639","UNSPECIFIED UNIVERSE","332811","PRIMARY","METAL HEAT TREATING."
"110000352591","TRIS","29223FNMNF797CL","TRI REPORTER","332994","PRIMARY","SMALL ARMS MANUFACTURING."
"110000352591","RCRAINFO","SCD991279399","LQG","332994","PRIMARY","SMALL ARMS MANUFACTURING."
"110000352591","EIS","6654611","AIR SYNTHETIC MINOR","332994","PRIMARY","SMALL ARMS MANUFACTURING."
"110000352591","AIR","SC00019000052","AIR SYNTHETIC MINOR","332994","PRIMARY","SMALL ARMS MANUFACTURING."
"110000352591","AIRS/AFS","4507900052","AIR SYNTHETIC MINOR","332994","PRIMARY","SMALL ARMS MANUFACTURING."
"110000352608","AIRS/AFS","4507900082","AIR MINOR","332410","PRIMARY","POWER BOILER AND HEAT EXCHANGER MANUFACTURING."
"110000352608","AIR","SC00019000082","AIR MINOR","332410","PRIMARY","POWER BOILER AND HEAT EXCHANGER MANUFACTURING."
"110000352608","EIS","4801511","AIR MINOR","332410","PRIMARY","POWER BOILER AND HEAT EXCHANGER MANUFACTURING."
"110000352608","TRIS","29223WHLTR10250","TRI REPORTER","327910","PRIMARY","ABRASIVE PRODUCT MANUFACTURING."
"110000352608","OSHA-OIS","317494318","OSHA ESTABLISHMENT","333515","PRIMARY","CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING."
"110000352608","OSHA-OIS","317496107","OSHA ESTABLISHMENT","333515","PRIMARY","CUTTING TOOL AND MACHINE TOOL ACCESSORY MANUFACTURING."
"110000352617","RCRAINFO","SCD003352937","UNSPECIFIED UNIVERSE","321114","PRIMARY","WOOD PRESERVATION."
"110000352617","TRIS","29224CLWDC208FL","TRI REPORTER","321114","PRIMARY","WOOD PRESERVATION."
"110000352644","TRIS","29290PLMTT1720P","TRI REPORTER","311111","PRIMARY","DOG AND CAT FOOD MANUFACTURING."
"110000352644","AIRS/AFS","4507900083","AIR SYNTHETIC MINOR","311812","PRIMARY","COMMERCIAL BAKERIES."
"110000352644","AIR","SC00019000083","AIR SYNTHETIC MINOR","311111","PRIMARY","DOG AND CAT FOOD MANUFACTURING."
"110000352644","RCRAINFO","SCR000005884","VSQG","11111","PRIMARY","SOYBEAN FARMING"
"110000352653","TRIS","29301CHMPR141VE","TRI REPORTER","325611","PRIMARY","SOAP AND OTHER DETERGENT MANUFACTURING."
"110000352662","AIRS/AFS","4508300077","AIR MINOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110000352662","EIS","6670611","AIR MINOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110000352662","RCRAINFO","SCD003344959","SQG","332431","PRIMARY","METAL CAN MANUFACTURING."
"110000352662","TRIS","29301CRWNC930BE","TRI REPORTER","332431","PRIMARY","METAL CAN MANUFACTURING."
"110000352662","AIR","SC00020600077","AIR MINOR","332431","PRIMARY","METAL CAN MANUFACTURING."
"110000352671","TRIS","29301GFCHMSIMSC","TRI REPORTER","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352671","AIRS/AFS","4508300135","AIR MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352671","RCRAINFO","SCD055212922","LQG","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352671","AIR","SC00020600135","AIR SYNTHETIC MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352671","RMP","100000104479","RMP REPORTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352671","EIS","6564511","AIR SYNTHETIC MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352680","EIS","4761611","HAZARDOUS AIR POLLUTANT MAJOR","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000352680","AIRS/AFS","4508300035","AIR MAJOR","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000352680","RCRAINFO","SCD050189851","UNSPECIFIED UNIVERSE","11111","PRIMARY","SOYBEAN FARMING"
"110000352680","TRIS","29301LNGML1095S","TRI REPORTER","326211","PRIMARY","TIRE MANUFACTURING (EXCEPT RETREADING)."
"110000352699","AIRS/AFS","4508300019","AIR MAJOR","313320","PRIMARY","FABRIC COATING MILLS."
"110000352699","RCRAINFO","SCD062706767","UNSPECIFIED UNIVERSE","31332","PRIMARY","FABRIC COATING MILLS"
"110000352699","RCRAINFO","SCD062706767","UNSPECIFIED UNIVERSE","31322","SECONDARY","NARROW FABRIC MILLS AND SCHIFFLI MACHINE EMBROIDERY"
"110000352699","EIS","5046511","HAZARDOUS AIR POLLUTANT MAJOR","313320","PRIMARY","FABRIC COATING MILLS."
"110000352699","AIRS/AFS","4508300262","AIR MINOR","313210","PRIMARY","BROADWOVEN FABRIC MILLS."
"110000352699","AIR","SC00020600019","AIR - NOT APPLICABLE","313320","PRIMARY","FABRIC COATING MILLS."
"110000352699","TRIS","29301RVSBRHWY29","TRI REPORTER","313320","PRIMARY","FABRIC COATING MILLS."
"110000352706","AIR","SC00020600180","AIR SYNTHETIC MINOR","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000352706","AIRS/AFS","4508300180","AIR SYNTHETIC MINOR","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000352706","EIS","6640211","AIR SYNTHETIC MINOR","322291","PRIMARY","SANITARY PAPER PRODUCT MANUFACTURING."
"110000352706","TRIS","29301SMDXN2072S","TRI REPORTER","561910","PRIMARY","PACKAGING AND LABELING SERVICES."
"110000352715","OSHA-OIS","317890846","OSHA ESTABLISHMENT","315999","PRIMARY","OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING."
"110000352715","TRIS","29301TTXCR3020N","TRI REPORTER","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000352715","EIS","2841611","AIR SYNTHETIC MINOR","31323","PRIMARY","NONWOVEN FABRIC MILLS"
"110000352715","AIR","SC00020600147","AIR SYNTHETIC MINOR","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000352715","AIRS/AFS","4508300147","AIR SYNTHETIC MINOR","313230","PRIMARY","NONWOVEN FABRIC MILLS."
"110000352724","AIRS/AFS","4508300068","AIR SYNTHETIC MINOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","RCRAINFO","SCD077990638","TRANSPORTER","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","SC-EFIS","SC0000095296","STATE MASTER","325411","UNKNOWN","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000352724","RMP","100000040154","RMP REPORTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","RCRAINFO","SCD077990638","TRANSPORTER","325411","SECONDARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000352724","RCRAINFO","SCD077990638","SQG","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","RMP","100000040154","RMP REPORTER","325998","UNKNOWN","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING."
"110000352724","SC-EFIS","SC0000095296","STATE MASTER","325613","UNKNOWN","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","TRIS","29302BSFCR3455S","TRI REPORTER","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","RCRAINFO","SCD077990638","SQG","325411","SECONDARY","MEDICINAL AND BOTANICAL MANUFACTURING."
"110000352724","EIS","4761811","CRITERIA AIR POLLUTANT MAJOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352724","AIR","SC00020600068","AIR MAJOR","325613","PRIMARY","SURFACE ACTIVE AGENT MANUFACTURING."
"110000352733","AIRS/AFS","4508300209","AIR MINOR","325182","PRIMARY","CARBON BLACK MANUFACTURING."
"110000352733","TRIS","29302PRKRH3025W","TRI REPORTER","339991","PRIMARY","GASKET, PACKING, AND SEALING DEVICE MANUFACTURING."
"110000352733","AIR","SC00020600209","AIR MINOR","325182","PRIMARY","CARBON BLACK MANUFACTURING."
"110000352733","AIR","SC00020600209","AIR MINOR","339991","PRIMARY","GASKET, PACKING, AND SEALING DEVICE MANUFACTURING."
"110000352742","AIRS/AFS","4508300081","AIR MAJOR","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","RCRAINFO","SCD000613224","UNSPECIFIED UNIVERSE","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","CEDRI","CEDRI125163","RISK AND TECHNOLOGY REVIEW","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","TRIS","29302RRDNNJONES","TRI REPORTER","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","AIR","SC00020600081","AIR - NOT APPLICABLE","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","EIS","4961911","HAZARDOUS AND CRITERIA AIR POLLUTANT MAJOR","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352742","CEDRI","CEDRI125163","COMPLIANCE AND EMISSIONS REPORTING","323111","PRIMARY","COMMERCIAL GRAVURE PRINTING."
"110000352760","AIR","SC00020600060","AIR - NOT APPLICABLE","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352760","RCRAINFO","SCD008941619","LQG","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352760","TRIS","29302VNWTR2750S","TRI REPORTER","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352760","AIRS/AFS","4508300060","AIR MINOR","424690","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS."
"110000352760","RMP","100000175865","RMP REPORTER","42469","UNKNOWN","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352760","RCRAINFO","SCD008941619","TRANSFER FACILITY","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352760","EIS","6564611","AIR MINOR","42469","PRIMARY","OTHER CHEMICAL AND ALLIED PRODUCTS MERCHANT WHOLESALERS"
"110000352779","TRIS","29303HKNCX899SI","TRI REPORTER","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000352779","EIS","2841911","AIR MINOR","332919","PRIMARY","OTHER METAL VALVE AND PIPE FITTING MANUFACTURING."
"110000352788","TRIS","29303RXHMN5670N","TRI REPORTER","326130","PRIMARY","LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING."
"110000352788","RCRAINFO","SCD987570751","UNSPECIFIED UNIVERSE","32613","PRIMARY","LAMINATED PLASTICS PLATE, SHEET (EXCEPT PACKAGING), AND SHAPE MANUFACTURING"
"110000352797","RCRAINFO","SCD003349065","TSD","32511","SECONDARY","PETROCHEMICAL MANUFACTURING"
"110000352797","RMP","100000050491","RMP REPORTER","325199","UNKNOWN","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352797","AIR","SC00020600029","AIR MINOR","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352797","TRIS","29304BLCKMPOBOX","TRI REPORTER","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352797","RCRAINFO","SCD003349065","TSD","32513","SECONDARY","SYNTHETIC DYE AND PIGMENT MANUFACTURING"
"110000352797","EIS","6670711","AIR SYNTHETIC MINOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000352797","RCRAINFO","SCD003349065","SQG","32513","SECONDARY","SYNTHETIC DYE AND PIGMENT MANUFACTURING"
"110000352797","AIRS/AFS","4508300029","AIR SYNTHETIC MINOR","325110","PRIMARY","PETROCHEMICAL MANUFACTURING."
"110000352797","RCRAINFO","SCD003349065","TSD","325199","PRIMARY","ALL OTHER BASIC ORGANIC CHEMICAL MANUFACTURING."
"110000352797","RCRAINFO","SCD003349065","SQG","32511","SECONDARY","PETROCHEMICAL MANUFACTURING"
