"REGISTRY_ID","PGM_SYS_ACRNM","PGM_SYS_ID","INTEREST_TYPE","SIC_CODE","PRIMARY_INDICATOR","CODE_DESCRIPTION"
"110000352341","SC-EFIS","SC0000095092","STATE MASTER","3599","UNKNOWN","INDUSTRIAL AND COMMERCIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110000352341","NPDES","SCR003547","STORM WATER INDUSTRIAL","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110000352341","NPDES","SCR003547","ICIS-NPDES NON-MAJOR","3531","PRIMARY","CONSTRUCTION MACHINERY AND EQUIPMENT"
"110000352378","SC-EFIS","SC0000001163","STATE MASTER","3441","UNKNOWN","FABRICATED STRUCTURAL METAL"
"110000352378","TRIS","29169KLNRN841WI","TRI REPORTER","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352378","NPDES","SCR002323","STORM WATER INDUSTRIAL","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352378","NPDES","SCR002323","ICIS-NPDES NON-MAJOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352387","TRIS","29170KNGST3401P","TRI REPORTER","3444","PRIMARY","SHEET METALWORK"
"110000352387","SC-EFIS","SC0000001160","STATE MASTER","3444","UNKNOWN","SHEET METALWORK"
"110000352396","NCDB","I04#2000042040202 2","COMPLIANCE ACTIVITY","2816","SECONDARY","INORGANIC PIGMENTS"
"110000352396","NCDB","I04#2000042040202 2","COMPLIANCE ACTIVITY","2865","UNKNOWN","CYCLIC ORGANIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES AND PIGMENTS"
"110000352396","TRIS","29171RSTLB901FR","TRI REPORTER","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000352396","NCDB","I04#2000042040202 2","COMPLIANCE ACTIVITY","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000352396","AIRS/AFS","4506300062","AIR MINOR","2851","PRIMARY","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000352396","SC-EFIS","SC0000001558","STATE MASTER","2851","UNKNOWN","PAINTS, VARNISHES, LACQUERS, ENAMELS, AND ALLIED PRODUCTS"
"110000352412","TRIS","29172TCMMF107MC","TRI REPORTER","3569","PRIMARY","GENERAL INDUSTRIAL MACHINERY AND EQUIPMENT, NOT ELSEWHERE CLASSIFIED"
"110000352412","AIRS/AFS","4506300086","AIR SYNTHETIC MINOR","3537","PRIMARY","INDUSTRIAL TRUCKS, TRACTORS, TRAILERS, AND STACKERS"
"110000352412","SC-EFIS","SC0000001809","STATE MASTER","3537","UNKNOWN","INDUSTRIAL TRUCKS, TRACTORS, TRAILERS, AND STACKERS"
"110000352430","RBLC","3072","AIR MAJOR","3711","UNKNOWN","MOTOR VEHICLES AND PASSENGER CAR BODIES"
"110000352430","AIRS/AFS","4503900014","AIR MAJOR","3713","PRIMARY","TRUCK AND BUS BODIES"
"110000352430","TRIS","29180MCKTRINTER","TRI REPORTER","3711","PRIMARY","MOTOR VEHICLES AND PASSENGER CAR BODIES"
"110000352430","SC-EFIS","SC0000001222","STATE MASTER","3711","UNKNOWN","MOTOR VEHICLES AND PASSENGER CAR BODIES"
"110000352449","AIRS/AFS","4503900005","AIR SYNTHETIC MINOR","2296","PRIMARY","TIRE CORD AND FABRICS"
"110000352449","NPDES","SCR006114","ICIS-NPDES NON-MAJOR","2296","PRIMARY","TIRE CORD AND FABRICS"
"110000352449","NPDES","SCG250246","ICIS-NPDES NON-MAJOR","2296","PRIMARY","TIRE CORD AND FABRICS"
"110000352458","NPDES","SCR001069","STORM WATER INDUSTRIAL","2999","PRIMARY","PRODUCTS OF PETROLEUM AND COAL, NOT ELSEWHERE CLASSIFIED"
"110000352458","TRIS","29201CRDNL2010S","TRI REPORTER","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352458","SC-EFIS","SC0000000516","STATE MASTER","2869","UNKNOWN","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352458","NPDES","SCR001069","ICIS-NPDES NON-MAJOR","2999","PRIMARY","PRODUCTS OF PETROLEUM AND COAL, NOT ELSEWHERE CLASSIFIED"
"110000352458","NCDB","I04#199906154002  1","COMPLIANCE ACTIVITY","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352458","NCDB","I04#19891214A4002 2","COMPLIANCE ACTIVITY","2992","SECONDARY","LUBRICATING OILS AND GREASES"
"110000352458","NCDB","I04#19891214A4002 2","COMPLIANCE ACTIVITY","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352458","NCDB","I04#19891214A4002 2","COMPLIANCE ACTIVITY","2842","UNKNOWN","SPECIALTY CLEANING, POLISHING, AND SANITATION PREPARATIONS"
"110000352467","AIRS/AFS","4507900085","AIR MINOR","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352467","NPDES","SCR000444","ICIS-NPDES NON-MAJOR","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352467","NPDES","SCR000444","STORM WATER INDUSTRIAL","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352476","AIRS/AFS","4507900045","AIR MINOR","5169","PRIMARY","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352494","AIRS/AFS","4507900040","AIR MAJOR","3479","PRIMARY","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110000352494","SC-EFIS","SC0000000677","STATE MASTER","3444","UNKNOWN","SHEET METALWORK"
"110000352494","ICIS","25872","FORMAL ENFORCEMENT ACTION","3452","PRIMARY","BOLTS, NUTS, SCREWS, RIVETS, AND WASHERS"
"110000352500","NPDES","SCR002322","ICIS-NPDES NON-MAJOR","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352500","NPDES","SCR002322","STORM WATER INDUSTRIAL","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352500","SC-EFIS","SC0000001401","STATE MASTER","3441","UNKNOWN","FABRICATED STRUCTURAL METAL"
"110000352500","TRIS","29202KLNRN1225H","TRI REPORTER","3441","PRIMARY","FABRICATED STRUCTURAL METAL"
"110000352528","NPDES","SCG250021","ICIS-NPDES NON-MAJOR","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000352528","AIRS/AFS","4507900131","AIR MINOR","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000352528","ICIS","3000008452","FORMAL ENFORCEMENT ACTION","2086","PRIMARY","BOTTLED AND CANNED SOFT DRINKS AND CARBONATED WATERS"
"110000352537","NPDES","SCG250180","ICIS-NPDES NON-MAJOR","2672","PRIMARY","COATED AND LAMINATED PAPER, NOT ELSEWHERE CLASSIFIED"
"110000352537","AIRS/AFS","4507900033","AIR MAJOR","2672","PRIMARY","COATED AND LAMINATED PAPER, NOT ELSEWHERE CLASSIFIED"
"110000352537","NCDB","I04#199906164002  2","COMPLIANCE ACTIVITY","2672","PRIMARY","COATED AND LAMINATED PAPER, NOT ELSEWHERE CLASSIFIED"
"110000352537","SC-EFIS","SC0000052721","STATE MASTER","2672","UNKNOWN","COATED AND LAMINATED PAPER, NOT ELSEWHERE CLASSIFIED"
"110000352537","SC-EFIS","SC0000074806","STATE MASTER","2672","UNKNOWN","COATED AND LAMINATED PAPER, NOT ELSEWHERE CLASSIFIED"
"110000352537","AIRS/AFS","4507900033","AIR MAJOR","3953","SECONDARY","MARKING DEVICES"
"110000352555","AIRS/AFS","4507900037","AIR MINOR","3625","PRIMARY","RELAYS AND INDUSTRIAL CONTROLS"
"110000352555","SC-EFIS","SC0000001742","STATE MASTER","3479","UNKNOWN","COATING, ENGRAVING, AND ALLIED SERVICES, NOT ELSEWHERE CLASSIFIED"
"110000352555","AIRS/AFS","4507900037","AIR MINOR","3613","SECONDARY","SWITCHGEAR AND SWITCHBOARD APPARATUS"
"110000352564","SC-EFIS","SC0000092702","STATE MASTER","3532","UNKNOWN","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"110000352564","NPDES","SC0002046","ICIS-NPDES MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000352564","AIRS/AFS","4506300003","AIR MAJOR","4911","PRIMARY","ELECTRIC SERVICES"
"110000352564","SC-EFIS","SC0000001623","STATE MASTER","4911","UNKNOWN","ELECTRIC SERVICES"
"110000352564","CAMDBS","3287","AIR PROGRAM","4911","PRIMARY","ELECTRIC SERVICES"
"110000352582","NPDES","SCR000648","STORM WATER INDUSTRIAL","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352582","SC-EFIS","SC0000003841","STATE MASTER","3399","UNKNOWN","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352582","AIRS/AFS","4507900156","AIR MINOR","3471","PRIMARY","ELECTROPLATING, PLATING, POLISHING, ANODIZING, AND COLORING"
"110000352582","SC-EFIS","SC0000003841","STATE MASTER","3545","UNKNOWN","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISION MEASURING DEVICES"
"110000352582","NPDES","SCR000648","ICIS-NPDES NON-MAJOR","3399","PRIMARY","PRIMARY METAL PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352591","AIRS/AFS","4507900052","AIR SYNTHETIC MINOR","3484","PRIMARY","SMALL ARMS"
"110000352591","NPDES","SCR000101","ICIS-NPDES NON-MAJOR","3484","PRIMARY","SMALL ARMS"
"110000352591","NPDES","SCR000101","STORM WATER INDUSTRIAL","3484","PRIMARY","SMALL ARMS"
"110000352608","SC-EFIS","SC0000000748","STATE MASTER","3559","UNKNOWN","SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"110000352608","AIRS/AFS","4507900082","AIR MINOR","3532","SECONDARY","MINING MACHINERY AND EQUIPMENT, EXCEPT OIL AND GAS FIELD MACHINERY AND EQUIPMENT"
"110000352608","AIRS/AFS","4507900082","AIR MINOR","3559","PRIMARY","SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"110000352608","OSHA-OIS","317494318","OSHA ESTABLISHMENT","3545","PRIMARY","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISION MEASURING DEVICES"
"110000352608","NPDES","SCR000072","ICIS-NPDES NON-MAJOR","3559","PRIMARY","SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"110000352608","NPDES","SCR000072","STORM WATER INDUSTRIAL","3559","PRIMARY","SPECIAL INDUSTRY MACHINERY, NOT ELSEWHERE CLASSIFIED"
"110000352608","OSHA-OIS","317496107","OSHA ESTABLISHMENT","3545","PRIMARY","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISION MEASURING DEVICES"
"110000352617","ICIS","7826201","ENFORCEMENT/COMPLIANCE ACTIVITY","2491","SECONDARY","WOOD PRESERVING"
"110000352617","ICIS","7826201","FORMAL ENFORCEMENT ACTION","2491","SECONDARY","WOOD PRESERVING"
"110000352644","SC-EFIS","SC0000001932","STATE MASTER","2047","UNKNOWN","DOG AND CAT FOOD"
"110000352644","NCDB","I04#199906170102  1","COMPLIANCE ACTIVITY","2047","PRIMARY","DOG AND CAT FOOD"
"110000352644","NPDES","SCR003233","STORM WATER INDUSTRIAL","2047","PRIMARY","DOG AND CAT FOOD"
"110000352644","AIRS/AFS","4507900083","AIR SYNTHETIC MINOR","2047","PRIMARY","DOG AND CAT FOOD"
"110000352644","NPDES","SCR003233","ICIS-NPDES NON-MAJOR","2047","PRIMARY","DOG AND CAT FOOD"
"110000352662","TRIS","29301CRWNC930BE","TRI REPORTER","3411","PRIMARY","METAL CANS"
"110000352662","SC-EFIS","SC0000000706","STATE MASTER","3411","UNKNOWN","METAL CANS"
"110000352662","NPDES","SCR001089","ICIS-NPDES NON-MAJOR","3411","PRIMARY","METAL CANS"
"110000352662","NPDES","SCR001089","STORM WATER INDUSTRIAL","3411","PRIMARY","METAL CANS"
"110000352662","AIRS/AFS","4508300077","AIR MINOR","3411","PRIMARY","METAL CANS"
"110000352671","SC-EFIS","SC0000001529","STATE MASTER","2843","UNKNOWN","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352671","AIRS/AFS","4508300135","AIR MINOR","2841","SECONDARY","SOAP AND OTHER DETERGENTS, EXCEPT SPECIALTY CLEANERS"
"110000352671","AIRS/AFS","4508300135","AIR MINOR","2843","PRIMARY","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352671","ICIS","5414700","FORMAL ENFORCEMENT ACTION","2843","SECONDARY","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352671","AIRS/AFS","4508300135","AIR MINOR","2869","SECONDARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352671","ICIS","5414700","ENFORCEMENT/COMPLIANCE ACTIVITY","2843","SECONDARY","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352680","AIRS/AFS","4508300035","AIR MAJOR","3011","PRIMARY","TIRES AND INNER TUBES"
"110000352699","AIRS/AFS","4508300262","AIR MINOR","2221","PRIMARY","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110000352699","SC-EFIS","SC0000001517","STATE MASTER","2221","UNKNOWN","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110000352699","AIRS/AFS","4508300019","AIR MAJOR","3069","PRIMARY","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352699","AIRS/AFS","4508300019","AIR MAJOR","2295","SECONDARY","COATED FABRICS, NOT RUBBERIZED"
"110000352699","SC-EFIS","SC0000001515","STATE MASTER","2221","UNKNOWN","BROADWOVEN FABRIC MILLS, MANMADE FIBER AND SILK"
"110000352706","NPDES","SCG250214","ICIS-NPDES NON-MAJOR","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000352706","TRIS","29301SMDXN2072S","TRI REPORTER","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000352706","AIRS/AFS","4508300180","AIR SYNTHETIC MINOR","3842","PRIMARY","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000352706","SC-EFIS","SC0000001110","STATE MASTER","3842","UNKNOWN","ORTHOPEDIC, PROSTHETIC, AND SURGICAL APPLIANCES AND SUPPLIES"
"110000352715","SC-EFIS","SC0000001836","STATE MASTER","2297","UNKNOWN","NONWOVEN FABRICS"
"110000352715","AIRS/AFS","4508300147","AIR SYNTHETIC MINOR","2297","PRIMARY","NONWOVEN FABRICS"
"110000352715","AIRS/AFS","4508300147","AIR SYNTHETIC MINOR","2295","SECONDARY","COATED FABRICS, NOT RUBBERIZED"
"110000352715","OSHA-OIS","317890846","OSHA ESTABLISHMENT","2399","PRIMARY","FABRICATED TEXTILE PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352724","SC-EFIS","SC0000095296","STATE MASTER","2833","UNKNOWN","MEDICINAL CHEMICALS AND BOTANICAL PRODUCTS"
"110000352724","AIRS/AFS","4508300068","AIR SYNTHETIC MINOR","2843","PRIMARY","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352724","SC-EFIS","SC0000095296","STATE MASTER","2843","UNKNOWN","SURFACE ACTIVE AGENTS, FINISHING AGENTS, SULFONATED OILS, AND ASSISTANTS"
"110000352724","SC-EFIS","SC0000095296","STATE MASTER","2899","UNKNOWN","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110000352733","NCDB","I04#200003164002  1","COMPLIANCE ACTIVITY","3053","PRIMARY","GASKETS, PACKING, AND SEALING DEVICES"
"110000352733","NCDB","I04#200003164002  1","COMPLIANCE ACTIVITY","3069","SECONDARY","FABRICATED RUBBER PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352733","TRIS","29302PRKRH3025W","TRI REPORTER","3053","PRIMARY","GASKETS, PACKING, AND SEALING DEVICES"
"110000352733","NCDB","I04#200003164002  1","COMPLIANCE ACTIVITY","3052","UNKNOWN","RUBBER AND PLASTICS HOSE AND BELTING"
"110000352733","AIRS/AFS","4508300209","AIR MINOR","2895","PRIMARY","CARBON BLACK"
"110000352742","NPDES","SCR002479","ICIS-NPDES NON-MAJOR","2754","PRIMARY","COMMERCIAL PRINTING, GRAVURE"
"110000352742","ICIS","15567","FORMAL ENFORCEMENT ACTION","2752","PRIMARY","COMMERCIAL PRINTING, LITHOGRAPHIC"
"110000352742","RBLC","24897","AIR MAJOR","2754","UNKNOWN","COMMERCIAL PRINTING, GRAVURE"
"110000352742","RBLC","23278","AIR MAJOR","2754","UNKNOWN","COMMERCIAL PRINTING, GRAVURE"
"110000352742","ICIS","15567","FORMAL ENFORCEMENT ACTION","2754","SECONDARY","COMMERCIAL PRINTING, GRAVURE"
"110000352742","AIRS/AFS","4508300081","AIR MAJOR","2754","PRIMARY","COMMERCIAL PRINTING, GRAVURE"
"110000352742","SC-EFIS","SC0000000770","STATE MASTER","2754","UNKNOWN","COMMERCIAL PRINTING, GRAVURE"
"110000352742","NPDES","SCR002479","STORM WATER INDUSTRIAL","2754","PRIMARY","COMMERCIAL PRINTING, GRAVURE"
"110000352742","ICIS","15567","FORMAL ENFORCEMENT ACTION","2759","SECONDARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110000352760","SSTS","000550SC001","PESTICIDE PRODUCER","4225","UNKNOWN","GENERAL WAREHOUSING AND STORAGE"
"110000352760","SSTS","000550SC001","PESTICIDE PRODUCER","2834","UNKNOWN","PHARMACEUTICAL PREPARATIONS"
"110000352760","SC-EFIS","SC0000001923","STATE MASTER","5169","UNKNOWN","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352760","SSTS","000550SC001","PESTICIDE PRODUCER","2879","UNKNOWN","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352760","AIRS/AFS","4508300060","AIR MINOR","5169","PRIMARY","CHEMICALS AND ALLIED PRODUCTS, NOT ELSEWHERE CLASSIFIED"
"110000352779","TRIS","29303HKNCX899SI","TRI REPORTER","3495","PRIMARY","WIRE SPRINGS"
"110000352788","NPDES","SCR000656","STORM WATER INDUSTRIAL","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352788","NPDES","SCR000656","ICIS-NPDES NON-MAJOR","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352788","TRIS","29303RXHMN5670N","TRI REPORTER","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352788","SC-EFIS","SC0000001528","STATE MASTER","3081","UNKNOWN","UNSUPPORTED PLASTICS FILM AND SHEET"
"110000352788","SC-EFIS","SC0000001528","STATE MASTER","3083","UNKNOWN","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352797","SSTS","055618SC001","PESTICIDE PRODUCER","2879","UNKNOWN","PESTICIDES AND AGRICULTURAL CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352797","AIRS/AFS","4508300029","AIR SYNTHETIC MINOR","2865","PRIMARY","CYCLIC ORGANIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES AND PIGMENTS"
"110000352797","SSTS","055618SC001","PESTICIDE PRODUCER","2844","UNKNOWN","PERFUMES, COSMETICS, AND OTHER TOILET PREPARATIONS"
"110000352797","SSTS","055618SC001","PESTICIDE PRODUCER","2899","UNKNOWN","CHEMICALS AND CHEMICAL PREPARATIONS, NOT ELSEWHERE CLASSIFIED"
"110000352797","SC-EFIS","SC0000000459","STATE MASTER","2865","UNKNOWN","CYCLIC ORGANIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES AND PIGMENTS"
"110000352797","AIRS/AFS","4508300029","AIR SYNTHETIC MINOR","2869","SECONDARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352797","SC-EFIS","SC0000000459","STATE MASTER","2869","UNKNOWN","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352797","SSTS","055618SC001","PESTICIDE PRODUCER","2865","UNKNOWN","CYCLIC ORGANIC CRUDES AND INTERMEDIATES, AND ORGANIC DYES AND PIGMENTS"
"110000352804","TRIS","29304BVRGR700BU","TRI REPORTER","3585","PRIMARY","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110000352804","SC-EFIS","SC0000000451","STATE MASTER","3585","UNKNOWN","AIR-CONDITIONING AND WARM AIR HEATING EQUIPMENT AND COMMERCIAL AND INDUSTRIAL REFRIGERATION EQUIPMENT"
"110000352822","SC-EFIS","SC0000001167","STATE MASTER","3261","UNKNOWN","VITREOUS CHINA PLUMBING FIXTURES AND CHINA AND EARTHENWARE FITTINGS AND BATHROOM ACCESSORIES"
"110000352822","AIRS/AFS","4508300071","AIR MAJOR","3088","PRIMARY","PLASTICS PLUMBING FIXTURES"
"110000352822","SC-EFIS","SC0000001167","STATE MASTER","3088","UNKNOWN","PLASTICS PLUMBING FIXTURES"
"110000352822","SC-EFIS","SC0000028785","STATE MASTER","3261","UNKNOWN","VITREOUS CHINA PLUMBING FIXTURES AND CHINA AND EARTHENWARE FITTINGS AND BATHROOM ACCESSORIES"
"110000352822","AIRS/AFS","4508300361","AIR MAJOR","3261","PRIMARY","VITREOUS CHINA PLUMBING FIXTURES AND CHINA AND EARTHENWARE FITTINGS AND BATHROOM ACCESSORIES"
"110000352822","AIRS/AFS","4508300071","AIR MAJOR","3261","SECONDARY","VITREOUS CHINA PLUMBING FIXTURES AND CHINA AND EARTHENWARE FITTINGS AND BATHROOM ACCESSORIES"
"110000352822","SC-EFIS","SC0000028785","STATE MASTER","3088","UNKNOWN","PLASTICS PLUMBING FIXTURES"
"110000352831","AIRS/AFS","4508300065","AIR MAJOR","3011","PRIMARY","TIRES AND INNER TUBES"
"110000352831","NPDES","SCR001736","ICIS-NPDES NON-MAJOR","3011","PRIMARY","TIRES AND INNER TUBES"
"110000352831","NPDES","SCR001736","STORM WATER INDUSTRIAL","3011","PRIMARY","TIRES AND INNER TUBES"
"110000352840","NPDES","SCR000296","ICIS-NPDES NON-MAJOR","3562","PRIMARY","BALL AND ROLLER BEARINGS"
"110000352840","SC-EFIS","SC0000001076","STATE MASTER","3562","UNKNOWN","BALL AND ROLLER BEARINGS"
"110000352840","NPDES","SCR000296","STORM WATER INDUSTRIAL","3562","PRIMARY","BALL AND ROLLER BEARINGS"
"110000352859","AIRS/AFS","4508300215","AIR MAJOR","2759","PRIMARY","COMMERCIAL PRINTING, NOT ELSEWHERE CLASSIFIED"
"110000352859","NPDES","SC0049271","ICIS-NPDES NON-MAJOR","4959","PRIMARY","SANITARY SERVICES, NOT ELSEWHERE CLASSIFIED"
"110000352877","SC-EFIS","SC0000001715","STATE MASTER","3291","UNKNOWN","ABRASIVE PRODUCTS"
"110000352877","AIRS/AFS","4508300192","AIR MINOR","3291","PRIMARY","ABRASIVE PRODUCTS"
"110000352877","AIRS/AFS","4508300192","AIR MINOR","3951","SECONDARY","PENS, MECHANICAL PENCILS, AND PARTS"
"110000352877","AIRS/AFS","4508300192","AIR MINOR","2299","SECONDARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110000352877","TRIS","29304SPRTN151FE","TRI REPORTER","2299","PRIMARY","TEXTILE GOODS, NOT ELSEWHERE CLASSIFIED"
"110000352895","NPDES","SCR006029","ICIS-NPDES NON-MAJOR","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110000352895","NPDES","SCR003489","STORM WATER INDUSTRIAL","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352895","NPDES","SCR003489","ICIS-NPDES NON-MAJOR","3083","PRIMARY","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352895","SC-EFIS","SC0000001756","STATE MASTER","3083","UNKNOWN","LAMINATED PLASTICS PLATE, SHEET, AND PROFILE SHAPES"
"110000352895","AIRS/AFS","4508300272","AIR MINOR","3714","PRIMARY","MOTOR VEHICLE PARTS AND ACCESSORIES"
"110000352902","AIRS/AFS","4508300440","AIR MINOR","2026","PRIMARY","FLUID MILK"
"110000352939","SC-EFIS","SC0000001848","STATE MASTER","3562","UNKNOWN","BALL AND ROLLER BEARINGS"
"110000352939","AIRS/AFS","4505900003","AIR SYNTHETIC MINOR","3562","PRIMARY","BALL AND ROLLER BEARINGS"
"110000352948","NPDES","SCR000577","ICIS-NPDES NON-MAJOR","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352948","SC-EFIS","SC0000001383","STATE MASTER","2869","UNKNOWN","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352948","NPDES","SCR000577","STORM WATER INDUSTRIAL","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352948","AIRS/AFS","4508300259","AIR MINOR","2869","PRIMARY","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED"
"110000352957","NCDB","I04#199809164002  1","COMPLIANCE ACTIVITY","3545","SECONDARY","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISION MEASURING DEVICES"
"110000352957","TRIS","29334CRMTCONETU","TRI REPORTER","3544","PRIMARY","SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRIAL MOLDS"
"110000352957","ICIS","38384","FORMAL ENFORCEMENT ACTION","3545","SECONDARY","CUTTING TOOLS, MACHINE TOOL ACCESSORIES, AND MACHINISTS' PRECISION MEASURING DEVICES"
"110000352957","NCDB","I04#199809164002  1","COMPLIANCE ACTIVITY","3544","PRIMARY","SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRIAL MOLDS"
"110000352957","ICIS","38384","FORMAL ENFORCEMENT ACTION","3544","PRIMARY","SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRIAL MOLDS"
"110000352957","SC-EFIS","SC0000000523","STATE MASTER","3544","UNKNOWN","SPECIAL DIES AND TOOLS, DIE SETS, JIGS AND FIXTURES, AND INDUSTRIAL MOLDS"
"110000352966","AIRS/AFS","4508300014","AIR MINOR","3081","PRIMARY","UNSUPPORTED PLASTICS FILM AND SHEET"
"110000352966","SC-EFIS","SC0000088993","STATE MASTER","3565","UNKNOWN","PACKAGING MACHINERY"
